name,longitude,latitude,label,source
"Kansas City, Kansas",,,735,http://dbpedia.org/
Kansas City,-94.6275,39.1142,735,http://sws.geonames.org/
Kansas City (Kan),-94.6275,39.1142,735,http://data.nytimes.com/
kansas city kansas,-94.6272,39.1142,735,http://rdf.freebase.com/
Dijon,5.04139,47.2906,736,http://dbpedia.org/
Dijon,5.01667,47.3167,736,http://sws.geonames.org/
Dijon (France),5.01667,47.3167,736,http://data.nytimes.com/
dijon,5.04278,47.3239,736,http://rdf.freebase.com/
santa cruz de la sierra,-63.1975,-17.7892,737,http://rdf.freebase.com/
Santa Cruz (miasto w Boliwii),-63.1667,-17.8,737,http://dbpedia.org/
Zaragoza,-0.883333,41.65,738,http://dbpedia.org/
zaragoza,-0.9,41.65,738,http://rdf.freebase.com/
Naples,-81.7948,26.142,739,http://sws.geonames.org/
naples florida,-81.795,26.1417,739,http://rdf.freebase.com/
Naples (Fla),-81.7948,26.142,739,http://data.nytimes.com/
"Naples, Florida",,,739,http://dbpedia.org/
Veracruz,-96.3831,19.4347,740,http://dbpedia.org/
Veracruz (Mexico),-96.1333,19.2,740,http://data.nytimes.com/
Veracruz,-96.1333,19.2,740,http://sws.geonames.org/
veracruz,-96.3831,19.4347,740,http://rdf.freebase.com/
ottawa,-75.6919,45.4214,741,http://rdf.freebase.com/
Ottawa,-75.69,45.4208,741,http://dbpedia.org/
Ottawa,-75.6981,45.4112,741,http://sws.geonames.org/
Ottawa (Ontario),-75.6903,45.4209,741,http://data.nytimes.com/
Birkenau (Poland),15.0333,51.9667,742,http://data.nytimes.com/
Brzezinka,15.0333,51.9667,742,http://sws.geonames.org/
ani,43.5728,40.5075,743,http://rdf.freebase.com/
Ani,43.5728,40.5075,743,http://dbpedia.org/
Ani (Turkey),43.5667,40.5333,743,http://data.nytimes.com/
Ani,43.5667,40.5333,743,http://sws.geonames.org/
las cruces,-106.765,32.3197,744,http://rdf.freebase.com/
Las Cruces (NM),-106.778,32.3123,744,http://data.nytimes.com/
Las Cruces,-106.778,32.3123,744,http://sws.geonames.org/
"Las Cruces, New Mexico",,,744,http://dbpedia.org/
Isle of Palms (SC),-79.7948,32.7868,745,http://data.nytimes.com/
isle of palms,-79.795,32.7867,745,http://rdf.freebase.com/
Isle of Palms,-79.7948,32.7868,745,http://sws.geonames.org/
"Isle of Palms, South Carolina",,,745,http://dbpedia.org/
sarasota,-82.5308,27.3361,746,http://rdf.freebase.com/
"Sarasota, Florida",,,746,http://dbpedia.org/
Sarasota (Fla),-82.5307,27.3364,746,http://data.nytimes.com/
Sarasota,-82.5307,27.3364,746,http://sws.geonames.org/
Bangalore (India),77.6033,12.9762,747,http://data.nytimes.com/
Bangalore,77.5667,12.9667,747,http://dbpedia.org/
Bangalore,77.6033,12.9762,747,http://sws.geonames.org/
bangalore,77.5833,12.9833,747,http://rdf.freebase.com/
Rehoboth Beach,-75.076,38.7209,748,http://sws.geonames.org/
"Rehoboth Beach, Delaware",,,748,http://dbpedia.org/
rehoboth beach,-75.0764,38.7208,748,http://rdf.freebase.com/
Rehoboth Beach (Del),-75.076,38.7209,748,http://data.nytimes.com/
khartoum,32.52,15.58,749,http://rdf.freebase.com/
Khartoum,32.5331,15.6333,749,http://dbpedia.org/
Khartoum (Sudan),32.5342,15.5881,749,http://data.nytimes.com/
Khartoum,32.5336,15.5466,749,http://sws.geonames.org/
Cancun (Mexico),-86.8466,21.1743,750,http://data.nytimes.com/
cancun,-86.848,21.1617,750,http://rdf.freebase.com/
Cancún,-86.8466,21.1743,750,http://sws.geonames.org/
Cancun,,,750,http://dbpedia.org/
Kabul (Afghanistan),69.1833,34.5167,752,http://data.nytimes.com/
Kabul,69.1661,34.5331,752,http://dbpedia.org/
kabul,69.1667,34.5333,752,http://rdf.freebase.com/
Kabul,69.1723,34.5281,752,http://sws.geonames.org/
Graz (Austria),15.45,47.0667,753,http://data.nytimes.com/
graz,15.4389,47.0703,753,http://rdf.freebase.com/
Graz,15.45,47.0667,753,http://sws.geonames.org/
Graz,15.4333,47.0667,753,http://dbpedia.org/
Milan (Italy),9.18951,45.4643,754,http://data.nytimes.com/
Milan,9.18951,45.4643,754,http://sws.geonames.org/
milan italy,9.19157,45.464,754,http://rdf.freebase.com/
Milan,9.19028,45.4642,754,http://dbpedia.org/
New Delhi,77.0,28.0,755,http://dbpedia.org/
New Delhi (India),77.2311,28.6128,755,http://data.nytimes.com/
new delhi,77.2167,28.6667,755,http://rdf.freebase.com/
New Delhi,77.2244,28.6358,755,http://sws.geonames.org/
Ljubljana,14.5083,46.0556,756,http://dbpedia.org/
Ljubljana (Slovenia),14.5144,46.0553,756,http://data.nytimes.com/
ljubljana,14.5,46.05,756,http://rdf.freebase.com/
Ljubljana,14.5051,46.0511,756,http://sws.geonames.org/
Milford,-73.0565,41.2223,757,http://sws.geonames.org/
milford connecticut,-73.0569,41.2222,757,http://rdf.freebase.com/
"Milford, Connecticut",,,757,http://dbpedia.org/
Milford (Conn),-73.0565,41.2223,757,http://data.nytimes.com/
Portofino,9.20778,44.3039,758,http://dbpedia.org/
Portofino,9.20942,44.3035,758,http://sws.geonames.org/
Portofino (Italy),9.20942,44.3035,758,http://data.nytimes.com/
portofino,9.2,44.3,758,http://rdf.freebase.com/
New Canaan,-73.4948,41.1468,759,http://sws.geonames.org/
"New Canaan, Connecticut",,,759,http://dbpedia.org/
New Canaan (Conn),-73.4948,41.1468,759,http://data.nytimes.com/
new canaan,-73.4953,41.1467,759,http://rdf.freebase.com/
Carmel (Calif),-121.923,36.5552,760,http://data.nytimes.com/
carmel by the sea,-121.922,36.5553,760,http://rdf.freebase.com/
Carmel,-121.923,36.5552,760,http://sws.geonames.org/
Spoleto,12.7374,42.7448,761,http://sws.geonames.org/
Spoleto (Italy),12.7374,42.7448,761,http://data.nytimes.com/
spoleto,12.7333,42.7333,761,http://rdf.freebase.com/
Spoleto,12.7333,42.7333,761,http://dbpedia.org/
Turin,7.7,45.0667,762,http://dbpedia.org/
turin,7.68584,45.0709,762,http://rdf.freebase.com/
Turin,7.68682,45.0705,762,http://sws.geonames.org/
Turin (Italy),7.68682,45.0705,762,http://data.nytimes.com/
Corona,-73.8601,40.747,763,http://sws.geonames.org/
Corona (NYC),-73.8601,40.747,763,http://data.nytimes.com/
"Corona, Queens",,,763,http://dbpedia.org/
corona queens,-73.865,40.735,763,http://rdf.freebase.com/
morningside heights manhattan,-73.9566,40.8102,764,http://rdf.freebase.com/
"Morningside Heights, Manhattan",,,764,http://dbpedia.org/
Morningside Heights,-73.9625,40.81,764,http://sws.geonames.org/
Morningside Heights (NYC),-73.9625,40.81,764,http://data.nytimes.com/
Morelia,-101.184,19.7008,765,http://sws.geonames.org/
Morelia (Mexico),-101.184,19.7008,765,http://data.nytimes.com/
Morelia,-101.189,19.7683,765,http://dbpedia.org/
morelia,-101.183,19.7,765,http://rdf.freebase.com/
ferrara,11.62,44.83,766,http://rdf.freebase.com/
Ferrara,11.6167,44.8333,766,http://dbpedia.org/
Ferrara,11.6207,44.8268,766,http://sws.geonames.org/
Ferrara (Italy),11.6207,44.8268,766,http://data.nytimes.com/
pittsburgh,-79.9961,40.4406,767,http://rdf.freebase.com/
Pittsburgh,-79.9959,40.4406,767,http://sws.geonames.org/
Pittsburgh,-80.0,40.6388,767,http://dbpedia.org/
Pittsburgh (Pa),-79.9959,40.4406,767,http://data.nytimes.com/
shelter island,-72.350833,41.078056,768,http://rdf.freebase.com/
Shelter Island (NY),-72.3387,41.0682,768,http://data.nytimes.com/
"Shelter Island (town), New York",,,768,http://dbpedia.org/
Shelter Island,-72.3387,41.0682,768,http://sws.geonames.org/
Beverley,-0.423317,53.8459,769,http://sws.geonames.org/
beverley,-0.427,53.845,769,http://rdf.freebase.com/
Beverley,-0.427,53.845,769,http://dbpedia.org/
Beverley (England),-0.423317,53.8459,769,http://data.nytimes.com/
Sao Paulo (Brazil),-46.6361,-23.5475,770,http://data.nytimes.com/
sao paulo,-46.6167,-23.5,770,http://rdf.freebase.com/
São Paulo,-46.6361,-23.5475,770,http://sws.geonames.org/
Sao Paulo,,,770,http://dbpedia.org/
Sedona,-111.761,34.8697,771,http://sws.geonames.org/
Sedona (Ariz),-111.761,34.8697,771,http://data.nytimes.com/
"Sedona, Arizona",,,771,http://dbpedia.org/
sedona,-111.76,34.8697,771,http://rdf.freebase.com/
ithaca new york,-76.4969,42.4406,772,http://rdf.freebase.com/
"Ithaca, New York",,,772,http://dbpedia.org/
Ithaca,-76.4966,42.4406,772,http://sws.geonames.org/
Ithaca (NY),-76.4966,42.4406,772,http://data.nytimes.com/
bormio,10.3667,46.4667,773,http://rdf.freebase.com/
Bormio (Italy),10.3721,46.4684,773,http://data.nytimes.com/
Bormio,10.3721,46.4684,773,http://sws.geonames.org/
Bormio,10.3667,46.4667,773,http://dbpedia.org/
Fujairah,56.3375,25.1231,774,http://sws.geonames.org/
Fujairah (United Arab Emirates),56.3375,25.1231,774,http://data.nytimes.com/
fujairah,56.333333,25.266667,774,http://rdf.freebase.com/
Fujairah,56.3333,25.2667,774,http://dbpedia.org/
lima,-77.0283,-12.0433,777,http://rdf.freebase.com/
Lima,-77.0283,-12.0433,777,http://dbpedia.org/
Lima (Peru),-77.05,-12.05,777,http://data.nytimes.com/
Lima,-77.0282,-12.0432,777,http://sws.geonames.org/
Florence (Italy),11.25,43.7667,778,http://data.nytimes.com/
Florence,11.25,43.7833,778,http://dbpedia.org/
florence,11.2536,43.7717,778,http://rdf.freebase.com/
Florence,11.25,43.7667,778,http://sws.geonames.org/
Garment District (NYC),-73.9935,40.752,779,http://data.nytimes.com/
"Garment District, Manhattan",,,779,http://dbpedia.org/
garment district manhattan,-73.9888,40.7535,779,http://rdf.freebase.com/
Alta,-111.638,40.5888,780,http://sws.geonames.org/
Alta (Utah),-111.638,40.5888,780,http://data.nytimes.com/
"Alta, Utah",,,780,http://dbpedia.org/
Ronda,-5.16709,36.7423,781,http://sws.geonames.org/
Ronda (Spain),-5.16709,36.7423,781,http://data.nytimes.com/
ronda,-5.16392,36.7394,781,http://rdf.freebase.com/
Ronda,-5.16472,36.7372,781,http://dbpedia.org/
peshawar,71.5389,34.0117,782,http://rdf.freebase.com/
Peshawar (Pakistan),71.5733,34.0078,782,http://data.nytimes.com/
Peshawar,71.5733,34.0078,782,http://sws.geonames.org/
Peshawar,71.5833,34.0167,782,http://dbpedia.org/
brasilia,-47.9196,-15.781,783,http://rdf.freebase.com/
Brasilia (Brazil),-47.9297,-15.7797,783,http://data.nytimes.com/
Brasília,-47.9297,-15.7797,783,http://sws.geonames.org/
Brasilia,,,783,http://dbpedia.org/
Dingle,-10.2715,52.1399,784,http://dbpedia.org/
Dingle,-10.2689,52.1408,784,http://sws.geonames.org/
Dingle (Ireland),-10.2689,52.1408,784,http://data.nytimes.com/
dingle,-10.2715,52.1399,784,http://rdf.freebase.com/
Pasadena (Calif),-118.145,34.1478,785,http://data.nytimes.com/
Pasadena,-118.145,34.1478,785,http://sws.geonames.org/
"Pasadena, California",,,785,http://dbpedia.org/
pasadena,-118.131944,34.156111,785,http://rdf.freebase.com/
aubusson creuse,2.1683,45.9569,786,http://rdf.freebase.com/
Aubusson (France),2.16667,45.95,786,http://data.nytimes.com/
"Aubusson, Creuse",,,786,http://dbpedia.org/
Aubusson,2.16667,45.95,786,http://sws.geonames.org/
Dar es Salaam (Tanzania),39.2833,-6.8,787,http://data.nytimes.com/
Dar es Salaam,39.2833,-6.8,787,http://dbpedia.org/
Dar es Salaam,39.2695,-6.82349,787,http://sws.geonames.org/
dar es salaam,39.2839,-6.81667,787,http://rdf.freebase.com/
Barcelona,2.18333,41.3833,788,http://dbpedia.org/
Barcelona (Spain),2.15899,41.3888,788,http://data.nytimes.com/
Barcelona,2.15899,41.3888,788,http://sws.geonames.org/
barcelona,2.16994,41.3857,788,http://rdf.freebase.com/
greenwich,-0.0106,51.4789,789,http://rdf.freebase.com/
Greenwich,0.0,51.4791,789,http://dbpedia.org/
"Nagano, Nagano",,,792,http://dbpedia.org/
nagano,138.193,36.6486,792,http://rdf.freebase.com/
Nagano (Japan),138.183,36.65,792,http://data.nytimes.com/
Nagano,138.183,36.65,792,http://sws.geonames.org/
Knoxville (Tenn),-83.9207,35.9606,793,http://data.nytimes.com/
Knoxville,-83.9207,35.9606,793,http://sws.geonames.org/
"Knoxville, Tennessee",,,793,http://dbpedia.org/
knoxville,-83.9208,35.9606,793,http://rdf.freebase.com/
Tirana,19.816,41.326,794,http://dbpedia.org/
Tirana,19.8189,41.3275,794,http://sws.geonames.org/
Tirana (Albania),19.8189,41.3275,794,http://data.nytimes.com/
tirana,19.816,41.326,794,http://rdf.freebase.com/
Malindi,40.1167,-3.21667,795,http://dbpedia.org/
Malindi (Kenya),40.1167,-3.21667,795,http://data.nytimes.com/
malindi,40.1167,-3.2167,795,http://rdf.freebase.com/
Malindi,40.1167,-3.21667,795,http://sws.geonames.org/
Basel,7.6,47.5667,796,http://sws.geonames.org/
Basel,7.6,47.5667,796,http://dbpedia.org/
Basel (Switzerland),7.6,47.5667,796,http://data.nytimes.com/
basel,7.6,47.566,796,http://rdf.freebase.com/
mont tremblant,-74.5856,46.2122,797,http://rdf.freebase.com/
"Mont-Tremblant, Quebec",,,797,http://dbpedia.org/
Mont Tremblant (Canada),-74.6264,46.1949,797,http://data.nytimes.com/
Mont-Tremblant,-74.6264,46.1949,797,http://sws.geonames.org/
karlovy vary,12.8725,50.2306,798,http://rdf.freebase.com/
Karlovy Vary,12.8712,50.2327,798,http://sws.geonames.org/
Karlovy Vary (Czech Republic),12.8712,50.2327,798,http://data.nytimes.com/
Karlovy Vary,12.8661,50.2283,798,http://dbpedia.org/
Cuzco (Peru),-71.9781,-13.5183,799,http://data.nytimes.com/
Cusco,-71.9781,-13.5183,799,http://sws.geonames.org/
Palm Beach,-80.0364,26.7056,801,http://sws.geonames.org/
Palm Beach (Fla),-80.0364,26.7056,801,http://data.nytimes.com/
"Palm Beach, Florida",,,801,http://dbpedia.org/
palm beach,-80.0367,26.7053,801,http://rdf.freebase.com/
richland new york,-76.0478,43.5694,802,http://rdf.freebase.com/
"Richland, New York",,,802,http://dbpedia.org/
istanbul,28.9744,41.0128,803,http://rdf.freebase.com/
Istanbul,28.9667,41.0122,803,http://dbpedia.org/
Istanbul (Turkey),28.9497,41.0138,803,http://data.nytimes.com/
Istanbul,28.9497,41.0138,803,http://sws.geonames.org/
brzezinka,19.1814,50.0447,804,http://rdf.freebase.com/
Brzezinka,19.1814,50.0447,804,http://dbpedia.org/
"Queenstown, New Zealand",,,805,http://dbpedia.org/
Queenstown,168.663,-45.0302,805,http://sws.geonames.org/
Queenstown (New Zealand),168.663,-45.0302,805,http://data.nytimes.com/
queenstown,168.645,-45.0428,805,http://rdf.freebase.com/
Regensburg (Germany),12.0956,49.015,806,http://data.nytimes.com/
regensburg,12.0,49.0,806,http://rdf.freebase.com/
Regensburg,12.0833,49.0167,806,http://dbpedia.org/
Regensburg,12.0956,49.015,806,http://sws.geonames.org/
Perth,115.833,-31.9333,808,http://sws.geonames.org/
perth,115.859,-31.9554,808,http://rdf.freebase.com/
"Perth, Western Australia",,,808,http://dbpedia.org/
Perth (Australia),115.833,-31.9333,808,http://data.nytimes.com/
Lucerne (Switzerland),8.30635,47.0505,810,http://data.nytimes.com/
Lucerne,8.3,47.05,810,http://dbpedia.org/
Lucerne,8.30635,47.0505,810,http://sws.geonames.org/
lucerne,8.3,47.05,810,http://rdf.freebase.com/
Vladivostok,131.9,43.1333,811,http://dbpedia.org/
Vladivostok (Russia),131.874,43.1056,811,http://data.nytimes.com/
Vladivostok,131.874,43.1056,811,http://sws.geonames.org/
vladivostok,131.923,43.1318,811,http://rdf.freebase.com/
St Michaels (Md),-76.2244,38.7851,812,http://data.nytimes.com/
"Saint Michaels, Maryland",,,812,http://dbpedia.org/
Saint Michaels,-76.2244,38.7851,812,http://sws.geonames.org/
st michaels,-76.2247,38.785,812,http://rdf.freebase.com/
lake placid,-73.9803,44.2794,813,http://rdf.freebase.com/
Lake Placid (NY),-73.9799,44.2795,813,http://data.nytimes.com/
Lake Placid,-73.9799,44.2795,813,http://sws.geonames.org/
"Lake Placid, New York",,,813,http://dbpedia.org/
Essaouira,-9.76972,31.5131,814,http://dbpedia.org/
essaouira,-9.7697,31.5131,814,http://rdf.freebase.com/
Essaouira,-9.76,31.51,814,http://sws.geonames.org/
Essaouira (Morocco),-9.76,31.51,814,http://data.nytimes.com/
carcassonne,2.35,43.2167,816,http://rdf.freebase.com/
Carcassonne,2.35203,43.2131,816,http://dbpedia.org/
Carcassonne,2.35,43.2167,816,http://sws.geonames.org/
Carcassonne (France),2.35,43.2167,816,http://data.nytimes.com/
Jamesport (NY),-72.5815,40.9495,817,http://data.nytimes.com/
Jamesport,-72.5815,40.9495,817,http://sws.geonames.org/
"Jamesport, New York",,,817,http://dbpedia.org/
jamesport,-72.5772,40.9444,817,http://rdf.freebase.com/
"Amagansett, New York",,,818,http://dbpedia.org/
Amagansett,-72.1437,40.9737,818,http://sws.geonames.org/
amagansett,-72.1442,40.9736,818,http://rdf.freebase.com/
Amagansett (NY),-72.1437,40.9737,818,http://data.nytimes.com/
Dalian,121.602,38.9122,819,http://sws.geonames.org/
dalian,121.767,39.0333,819,http://rdf.freebase.com/
Dalian (China),121.602,38.9122,819,http://data.nytimes.com/
Dalian,121.639,38.9208,819,http://dbpedia.org/
