File,Label
t_8b2f04db4903263f____c8_1____0.parquet,1
t_8b2f04db4903263f____c8_1____1.parquet,1
t_8b2f04db4903263f____c8_1____2.parquet,1
t_8b2f04db4903263f____c8_1____3.parquet,1
t_8b2f04db4903263f____c8_1____4.parquet,1
t_8b2f04db4903263f____c6_1____0.parquet,1
t_8b2f04db4903263f____c6_1____1.parquet,1
t_8b2f04db4903263f____c6_1____2.parquet,1
t_8b2f04db4903263f____c6_1____3.parquet,1
t_8b2f04db4903263f____c6_1____4.parquet,1
t_8b2f04db4903263f____c1_0____0.parquet,38
t_8b2f04db4903263f____c1_0____1.parquet,38
t_8b2f04db4903263f____c1_0____2.parquet,38
t_8b2f04db4903263f____c1_0____3.parquet,38
t_8b2f04db4903263f____c1_0____4.parquet,38
t_8b2f04db4903263f____c1_1____0.parquet,0
t_8b2f04db4903263f____c1_1____1.parquet,0
t_8b2f04db4903263f____c1_1____2.parquet,0
t_8b2f04db4903263f____c1_1____3.parquet,0
t_8b2f04db4903263f____c1_1____4.parquet,0
t_8b2f04db4903263f____c2_1____0.parquet,1
t_8b2f04db4903263f____c2_1____1.parquet,1
t_8b2f04db4903263f____c2_1____2.parquet,1
t_8b2f04db4903263f____c2_1____3.parquet,1
t_8b2f04db4903263f____c2_1____4.parquet,1
t_8b91ff826fe3eeb8____c10_0____0.parquet,33
t_8b91ff826fe3eeb8____c10_0____2.parquet,33
t_8b91ff826fe3eeb8____c10_0____3.parquet,33
t_8b91ff826fe3eeb8____c10_0____4.parquet,33
t_8b91ff826fe3eeb8____c10_1____0.parquet,33
t_8b91ff826fe3eeb8____c10_1____1.parquet,33
t_8b91ff826fe3eeb8____c10_1____2.parquet,33
t_8b91ff826fe3eeb8____c11_0____0.parquet,33
t_8b91ff826fe3eeb8____c11_0____1.parquet,33
t_8b91ff826fe3eeb8____c11_0____2.parquet,33
t_8b91ff826fe3eeb8____c6_0____0.parquet,33
t_8b91ff826fe3eeb8____c6_1____0.parquet,33
t_8b91ff826fe3eeb8____c7_0____0.parquet,33
t_8b91ff826fe3eeb8____c7_1____0.parquet,33
t_8b91ff826fe3eeb8____c8_0____0.parquet,33
t_8b91ff826fe3eeb8____c8_0____1.parquet,33
t_8b91ff826fe3eeb8____c8_0____2.parquet,33
t_8b91ff826fe3eeb8____c8_1____0.parquet,33
t_8b91ff826fe3eeb8____c8_1____2.parquet,33
t_8b91ff826fe3eeb8____c8_1____3.parquet,33
t_8b91ff826fe3eeb8____c8_1____4.parquet,33
t_8b91ff826fe3eeb8____c9_0____0.parquet,33
t_8b91ff826fe3eeb8____c9_0____2.parquet,33
t_8b91ff826fe3eeb8____c9_0____3.parquet,33
t_8b91ff826fe3eeb8____c9_0____4.parquet,33
t_8b91ff826fe3eeb8____c9_1____0.parquet,33
t_8b91ff826fe3eeb8____c9_1____1.parquet,33
t_8b91ff826fe3eeb8____c9_1____2.parquet,33
t_8b91ff826fe3eeb8____c10_0____1.parquet,33
t_8b91ff826fe3eeb8____c6_1____1.parquet,33
t_8b91ff826fe3eeb8____c6_1____2.parquet,33
t_8b91ff826fe3eeb8____c7_0____1.parquet,33
t_8b91ff826fe3eeb8____c7_0____2.parquet,33
t_8b91ff826fe3eeb8____c7_1____1.parquet,33
t_8b91ff826fe3eeb8____c7_1____2.parquet,33
t_8b91ff826fe3eeb8____c8_1____1.parquet,33
t_8b91ff826fe3eeb8____c9_0____1.parquet,33
t_8b91ff826fe3eeb8____c3_1____2.parquet,33
t_8b91ff826fe3eeb8____c3_1____3.parquet,33
t_8b91ff826fe3eeb8____c3_1____4.parquet,33
t_8b91ff826fe3eeb8____c6_0____1.parquet,33
t_8b91ff826fe3eeb8____c6_0____2.parquet,33
t_8b91ff826fe3eeb8____c4_0____4.parquet,33
t_8b91ff826fe3eeb8____c5_1____4.parquet,33
t_8b91ff826fe3eeb8____c10_1____3.parquet,33
t_8b91ff826fe3eeb8____c10_1____4.parquet,33
t_8b91ff826fe3eeb8____c11_0____3.parquet,33
t_8b91ff826fe3eeb8____c11_0____4.parquet,33
t_8b91ff826fe3eeb8____c6_0____3.parquet,33
t_8b91ff826fe3eeb8____c6_0____4.parquet,33
t_8b91ff826fe3eeb8____c7_0____3.parquet,33
t_8b91ff826fe3eeb8____c7_0____4.parquet,33
t_8b91ff826fe3eeb8____c7_1____3.parquet,33
t_8b91ff826fe3eeb8____c7_1____4.parquet,33
t_8b91ff826fe3eeb8____c9_1____3.parquet,33
t_8b91ff826fe3eeb8____c9_1____4.parquet,33
t_8b91ff826fe3eeb8____c3_0____0.parquet,33
t_8b91ff826fe3eeb8____c5_0____0.parquet,33
t_8b91ff826fe3eeb8____c3_1____1.parquet,2
t_8b91ff826fe3eeb8____c4_1____0.parquet,2
t_8b91ff826fe3eeb8____c5_1____0.parquet,2
t_8b91ff826fe3eeb8____c5_1____2.parquet,33
t_8b91ff826fe3eeb8____c5_1____3.parquet,33
t_8e2f57ee5e3e4821____c10_0____0.parquet,5
t_8e2f57ee5e3e4821____c10_0____1.parquet,5
t_8e2f57ee5e3e4821____c10_0____2.parquet,5
t_8e2f57ee5e3e4821____c10_0____3.parquet,5
t_8e2f57ee5e3e4821____c10_0____4.parquet,5
t_8e2f57ee5e3e4821____c10_1____0.parquet,5
t_8e2f57ee5e3e4821____c10_1____1.parquet,5
t_8e2f57ee5e3e4821____c10_1____2.parquet,5
t_8e2f57ee5e3e4821____c10_1____3.parquet,5
t_8e2f57ee5e3e4821____c10_1____4.parquet,5
t_8e2f57ee5e3e4821____c11_0____0.parquet,5
t_8e2f57ee5e3e4821____c11_0____1.parquet,5
t_8e2f57ee5e3e4821____c11_0____2.parquet,5
t_8e2f57ee5e3e4821____c11_0____3.parquet,5
t_8e2f57ee5e3e4821____c11_0____4.parquet,5
t_8e2f57ee5e3e4821____c11_1____0.parquet,5
t_8e2f57ee5e3e4821____c11_1____1.parquet,5
t_8e2f57ee5e3e4821____c11_1____2.parquet,5
t_8e2f57ee5e3e4821____c11_1____3.parquet,5
t_8e2f57ee5e3e4821____c11_1____4.parquet,5
t_8e2f57ee5e3e4821____c12_0____0.parquet,5
t_8e2f57ee5e3e4821____c12_0____1.parquet,5
t_8e2f57ee5e3e4821____c12_0____2.parquet,5
t_8e2f57ee5e3e4821____c12_0____3.parquet,5
t_8e2f57ee5e3e4821____c12_0____4.parquet,5
t_8e2f57ee5e3e4821____c12_1____0.parquet,5
t_8e2f57ee5e3e4821____c12_1____1.parquet,5
t_8e2f57ee5e3e4821____c12_1____2.parquet,5
t_8e2f57ee5e3e4821____c12_1____3.parquet,5
t_8e2f57ee5e3e4821____c12_1____4.parquet,5
t_8e2f57ee5e3e4821____c13_0____0.parquet,5
t_8e2f57ee5e3e4821____c13_0____1.parquet,5
t_8e2f57ee5e3e4821____c13_0____2.parquet,5
t_8e2f57ee5e3e4821____c13_0____3.parquet,5
t_8e2f57ee5e3e4821____c13_0____4.parquet,5
t_8e2f57ee5e3e4821____c13_1____0.parquet,5
t_8e2f57ee5e3e4821____c13_1____1.parquet,5
t_8e2f57ee5e3e4821____c13_1____2.parquet,5
t_8e2f57ee5e3e4821____c13_1____3.parquet,5
t_8e2f57ee5e3e4821____c13_1____4.parquet,5
t_8e2f57ee5e3e4821____c14_0____0.parquet,5
t_8e2f57ee5e3e4821____c14_0____1.parquet,5
t_8e2f57ee5e3e4821____c14_0____2.parquet,5
t_8e2f57ee5e3e4821____c14_0____3.parquet,5
t_8e2f57ee5e3e4821____c14_0____4.parquet,5
t_8e2f57ee5e3e4821____c14_1____0.parquet,5
t_8e2f57ee5e3e4821____c14_1____1.parquet,5
t_8e2f57ee5e3e4821____c14_1____2.parquet,5
t_8e2f57ee5e3e4821____c14_1____3.parquet,5
t_8e2f57ee5e3e4821____c14_1____4.parquet,5
t_8e2f57ee5e3e4821____c15_0____0.parquet,5
t_8e2f57ee5e3e4821____c15_0____1.parquet,5
t_8e2f57ee5e3e4821____c15_0____2.parquet,5
t_8e2f57ee5e3e4821____c15_0____3.parquet,5
t_8e2f57ee5e3e4821____c15_0____4.parquet,5
t_8e2f57ee5e3e4821____c5_0____0.parquet,5
t_8e2f57ee5e3e4821____c5_0____1.parquet,5
t_8e2f57ee5e3e4821____c5_0____2.parquet,5
t_8e2f57ee5e3e4821____c5_0____3.parquet,5
t_8e2f57ee5e3e4821____c5_0____4.parquet,5
t_8e2f57ee5e3e4821____c6_1____0.parquet,5
t_8e2f57ee5e3e4821____c6_1____1.parquet,5
t_8e2f57ee5e3e4821____c6_1____2.parquet,5
t_8e2f57ee5e3e4821____c6_1____3.parquet,5
t_8e2f57ee5e3e4821____c6_1____4.parquet,5
t_8e2f57ee5e3e4821____c7_0____0.parquet,5
t_8e2f57ee5e3e4821____c7_0____1.parquet,5
t_8e2f57ee5e3e4821____c7_0____2.parquet,5
t_8e2f57ee5e3e4821____c7_0____3.parquet,5
t_8e2f57ee5e3e4821____c7_0____4.parquet,5
t_8e2f57ee5e3e4821____c8_0____0.parquet,5
t_8e2f57ee5e3e4821____c8_0____1.parquet,5
t_8e2f57ee5e3e4821____c8_0____2.parquet,5
t_8e2f57ee5e3e4821____c8_0____3.parquet,5
t_8e2f57ee5e3e4821____c8_0____4.parquet,5
t_8e2f57ee5e3e4821____c9_1____0.parquet,5
t_8e2f57ee5e3e4821____c9_1____1.parquet,5
t_8e2f57ee5e3e4821____c9_1____2.parquet,5
t_8e2f57ee5e3e4821____c9_1____3.parquet,5
t_8e2f57ee5e3e4821____c9_1____4.parquet,5
t_8e2f57ee5e3e4821____c6_0____0.parquet,5
t_8e2f57ee5e3e4821____c6_0____1.parquet,5
t_8e2f57ee5e3e4821____c6_0____2.parquet,5
t_8e2f57ee5e3e4821____c6_0____3.parquet,5
t_8e2f57ee5e3e4821____c6_0____4.parquet,5
t_8e2f57ee5e3e4821____c7_1____0.parquet,5
t_8e2f57ee5e3e4821____c7_1____1.parquet,5
t_8e2f57ee5e3e4821____c7_1____2.parquet,5
t_8e2f57ee5e3e4821____c7_1____3.parquet,5
t_8e2f57ee5e3e4821____c7_1____4.parquet,5
t_8e2f57ee5e3e4821____c8_1____0.parquet,5
t_8e2f57ee5e3e4821____c8_1____1.parquet,5
t_8e2f57ee5e3e4821____c8_1____2.parquet,5
t_8e2f57ee5e3e4821____c8_1____3.parquet,5
t_8e2f57ee5e3e4821____c8_1____4.parquet,5
t_8e2f57ee5e3e4821____c9_0____0.parquet,5
t_8e2f57ee5e3e4821____c9_0____1.parquet,5
t_8e2f57ee5e3e4821____c9_0____2.parquet,5
t_8e2f57ee5e3e4821____c9_0____3.parquet,5
t_8e2f57ee5e3e4821____c9_0____4.parquet,5
t_8e2f57ee5e3e4821____c5_1____0.parquet,5
t_8e2f57ee5e3e4821____c5_1____1.parquet,5
t_8e2f57ee5e3e4821____c5_1____2.parquet,5
t_8e2f57ee5e3e4821____c5_1____3.parquet,5
t_8e2f57ee5e3e4821____c5_1____4.parquet,5
t_8e2f57ee5e3e4821____c1_0____0.parquet,3
t_8e2f57ee5e3e4821____c1_0____1.parquet,3
t_8e2f57ee5e3e4821____c1_0____2.parquet,3
t_8e2f57ee5e3e4821____c1_0____3.parquet,3
t_8e2f57ee5e3e4821____c1_0____4.parquet,3
t_8e2f57ee5e3e4821____c1_1____0.parquet,34
t_8e2f57ee5e3e4821____c1_1____1.parquet,34
t_8e2f57ee5e3e4821____c1_1____2.parquet,34
t_8e2f57ee5e3e4821____c1_1____3.parquet,34
t_8e2f57ee5e3e4821____c1_1____4.parquet,34
t_8e2f57ee5e3e4821____c2_0____0.parquet,5
t_8e2f57ee5e3e4821____c2_0____1.parquet,5
t_8e2f57ee5e3e4821____c2_0____2.parquet,5
t_8e2f57ee5e3e4821____c2_0____3.parquet,5
t_8e2f57ee5e3e4821____c2_0____4.parquet,5
t_8e2f57ee5e3e4821____c2_1____0.parquet,5
t_8e2f57ee5e3e4821____c2_1____1.parquet,5
t_8e2f57ee5e3e4821____c2_1____2.parquet,5
t_8e2f57ee5e3e4821____c2_1____3.parquet,5
t_8e2f57ee5e3e4821____c2_1____4.parquet,5
t_8e2f57ee5e3e4821____c3_1____0.parquet,5
t_8e2f57ee5e3e4821____c3_1____1.parquet,5
t_8e2f57ee5e3e4821____c3_1____2.parquet,5
t_8e2f57ee5e3e4821____c3_1____3.parquet,5
t_8e2f57ee5e3e4821____c3_1____4.parquet,5
t_8e2f57ee5e3e4821____c3_0____0.parquet,5
t_8e2f57ee5e3e4821____c3_0____1.parquet,5
t_8e2f57ee5e3e4821____c3_0____2.parquet,5
t_8e2f57ee5e3e4821____c3_0____3.parquet,5
t_8e2f57ee5e3e4821____c3_0____4.parquet,5
t_8e2f57ee5e3e4821____c4_0____0.parquet,5
t_8e2f57ee5e3e4821____c4_0____1.parquet,5
t_8e2f57ee5e3e4821____c4_0____2.parquet,5
t_8e2f57ee5e3e4821____c4_0____3.parquet,5
t_8e2f57ee5e3e4821____c4_0____4.parquet,5
t_8e2f57ee5e3e4821____c4_1____0.parquet,14
t_8e2f57ee5e3e4821____c4_1____1.parquet,14
t_8e2f57ee5e3e4821____c4_1____2.parquet,14
t_8e2f57ee5e3e4821____c4_1____3.parquet,14
t_8e2f57ee5e3e4821____c4_1____4.parquet,14
t_8f2aacee00084d17____c10_0____0.parquet,15
t_8f2aacee00084d17____c10_0____1.parquet,15
t_8f2aacee00084d17____c10_0____2.parquet,15
t_8f2aacee00084d17____c10_0____3.parquet,15
t_8f2aacee00084d17____c10_0____4.parquet,15
t_8f2aacee00084d17____c10_1____0.parquet,15
t_8f2aacee00084d17____c10_1____1.parquet,15
t_8f2aacee00084d17____c10_1____2.parquet,15
t_8f2aacee00084d17____c10_1____3.parquet,15
t_8f2aacee00084d17____c10_1____4.parquet,15
t_8f2aacee00084d17____c11_0____0.parquet,15
t_8f2aacee00084d17____c11_0____1.parquet,15
t_8f2aacee00084d17____c11_0____2.parquet,15
t_8f2aacee00084d17____c11_0____3.parquet,15
t_8f2aacee00084d17____c11_0____4.parquet,15
t_8f2aacee00084d17____c11_1____0.parquet,15
t_8f2aacee00084d17____c11_1____1.parquet,15
t_8f2aacee00084d17____c11_1____2.parquet,15
t_8f2aacee00084d17____c11_1____3.parquet,15
t_8f2aacee00084d17____c11_1____4.parquet,15
t_8f2aacee00084d17____c12_0____0.parquet,15
t_8f2aacee00084d17____c12_0____1.parquet,15
t_8f2aacee00084d17____c12_0____2.parquet,15
t_8f2aacee00084d17____c12_0____3.parquet,15
t_8f2aacee00084d17____c12_0____4.parquet,15
t_8f2aacee00084d17____c12_1____0.parquet,15
t_8f2aacee00084d17____c12_1____1.parquet,15
t_8f2aacee00084d17____c12_1____2.parquet,15
t_8f2aacee00084d17____c12_1____3.parquet,15
t_8f2aacee00084d17____c12_1____4.parquet,15
t_8f2aacee00084d17____c13_0____0.parquet,15
t_8f2aacee00084d17____c13_0____1.parquet,15
t_8f2aacee00084d17____c13_0____2.parquet,15
t_8f2aacee00084d17____c13_0____3.parquet,15
t_8f2aacee00084d17____c13_0____4.parquet,15
t_8f2aacee00084d17____c13_1____0.parquet,15
t_8f2aacee00084d17____c13_1____1.parquet,15
t_8f2aacee00084d17____c13_1____2.parquet,15
t_8f2aacee00084d17____c13_1____3.parquet,15
t_8f2aacee00084d17____c13_1____4.parquet,15
t_8f2aacee00084d17____c14_0____0.parquet,15
t_8f2aacee00084d17____c14_0____1.parquet,15
t_8f2aacee00084d17____c14_0____2.parquet,15
t_8f2aacee00084d17____c14_0____3.parquet,15
t_8f2aacee00084d17____c14_0____4.parquet,15
t_8f2aacee00084d17____c14_1____0.parquet,15
t_8f2aacee00084d17____c14_1____1.parquet,15
t_8f2aacee00084d17____c14_1____2.parquet,15
t_8f2aacee00084d17____c14_1____3.parquet,15
t_8f2aacee00084d17____c14_1____4.parquet,15
t_8f2aacee00084d17____c15_0____0.parquet,15
t_8f2aacee00084d17____c15_0____1.parquet,15
t_8f2aacee00084d17____c15_0____2.parquet,15
t_8f2aacee00084d17____c15_0____3.parquet,15
t_8f2aacee00084d17____c15_0____4.parquet,15
t_8f2aacee00084d17____c15_1____0.parquet,15
t_8f2aacee00084d17____c15_1____1.parquet,15
t_8f2aacee00084d17____c15_1____2.parquet,15
t_8f2aacee00084d17____c15_1____3.parquet,15
t_8f2aacee00084d17____c15_1____4.parquet,15
t_8f2aacee00084d17____c16_0____0.parquet,15
t_8f2aacee00084d17____c16_0____1.parquet,15
t_8f2aacee00084d17____c16_0____2.parquet,15
t_8f2aacee00084d17____c16_0____3.parquet,15
t_8f2aacee00084d17____c16_0____4.parquet,15
t_8f2aacee00084d17____c16_1____0.parquet,15
t_8f2aacee00084d17____c16_1____1.parquet,15
t_8f2aacee00084d17____c16_1____2.parquet,15
t_8f2aacee00084d17____c16_1____3.parquet,15
t_8f2aacee00084d17____c16_1____4.parquet,15
t_8f2aacee00084d17____c17_0____0.parquet,15
t_8f2aacee00084d17____c17_0____1.parquet,15
t_8f2aacee00084d17____c17_0____2.parquet,15
t_8f2aacee00084d17____c17_0____3.parquet,15
t_8f2aacee00084d17____c17_0____4.parquet,15
t_8f2aacee00084d17____c17_1____0.parquet,15
t_8f2aacee00084d17____c17_1____1.parquet,15
t_8f2aacee00084d17____c17_1____2.parquet,15
t_8f2aacee00084d17____c17_1____3.parquet,15
t_8f2aacee00084d17____c17_1____4.parquet,15
t_8f2aacee00084d17____c18_0____0.parquet,15
t_8f2aacee00084d17____c18_0____1.parquet,15
t_8f2aacee00084d17____c18_0____2.parquet,15
t_8f2aacee00084d17____c18_0____3.parquet,15
t_8f2aacee00084d17____c18_0____4.parquet,15
t_8f2aacee00084d17____c18_1____0.parquet,15
t_8f2aacee00084d17____c18_1____1.parquet,15
t_8f2aacee00084d17____c18_1____2.parquet,15
t_8f2aacee00084d17____c18_1____3.parquet,15
t_8f2aacee00084d17____c18_1____4.parquet,15
t_8f2aacee00084d17____c19_0____0.parquet,15
t_8f2aacee00084d17____c19_0____1.parquet,15
t_8f2aacee00084d17____c19_0____2.parquet,15
t_8f2aacee00084d17____c19_0____3.parquet,15
t_8f2aacee00084d17____c19_0____4.parquet,15
t_8f2aacee00084d17____c3_0____0.parquet,15
t_8f2aacee00084d17____c3_0____1.parquet,15
t_8f2aacee00084d17____c3_0____2.parquet,15
t_8f2aacee00084d17____c3_0____3.parquet,15
t_8f2aacee00084d17____c3_0____4.parquet,15
t_8f2aacee00084d17____c4_0____0.parquet,15
t_8f2aacee00084d17____c4_0____1.parquet,15
t_8f2aacee00084d17____c4_0____2.parquet,15
t_8f2aacee00084d17____c4_0____3.parquet,15
t_8f2aacee00084d17____c4_0____4.parquet,15
t_8f2aacee00084d17____c4_1____0.parquet,15
t_8f2aacee00084d17____c4_1____1.parquet,15
t_8f2aacee00084d17____c4_1____2.parquet,15
t_8f2aacee00084d17____c4_1____3.parquet,15
t_8f2aacee00084d17____c4_1____4.parquet,15
t_8f2aacee00084d17____c5_0____0.parquet,15
t_8f2aacee00084d17____c5_0____1.parquet,15
t_8f2aacee00084d17____c5_0____2.parquet,15
t_8f2aacee00084d17____c5_0____3.parquet,15
t_8f2aacee00084d17____c5_0____4.parquet,15
t_8f2aacee00084d17____c5_1____0.parquet,15
t_8f2aacee00084d17____c5_1____1.parquet,15
t_8f2aacee00084d17____c5_1____2.parquet,15
t_8f2aacee00084d17____c5_1____3.parquet,15
t_8f2aacee00084d17____c5_1____4.parquet,15
t_8f2aacee00084d17____c6_0____0.parquet,15
t_8f2aacee00084d17____c6_0____1.parquet,15
t_8f2aacee00084d17____c6_0____2.parquet,15
t_8f2aacee00084d17____c6_0____3.parquet,15
t_8f2aacee00084d17____c6_0____4.parquet,15
t_8f2aacee00084d17____c6_1____0.parquet,15
t_8f2aacee00084d17____c6_1____1.parquet,15
t_8f2aacee00084d17____c6_1____2.parquet,15
t_8f2aacee00084d17____c6_1____3.parquet,15
t_8f2aacee00084d17____c6_1____4.parquet,15
t_8f2aacee00084d17____c7_0____0.parquet,15
t_8f2aacee00084d17____c7_0____1.parquet,15
t_8f2aacee00084d17____c7_0____2.parquet,15
t_8f2aacee00084d17____c7_0____3.parquet,15
t_8f2aacee00084d17____c7_0____4.parquet,15
t_8f2aacee00084d17____c8_0____0.parquet,15
t_8f2aacee00084d17____c8_0____1.parquet,15
t_8f2aacee00084d17____c8_0____2.parquet,15
t_8f2aacee00084d17____c8_0____3.parquet,15
t_8f2aacee00084d17____c8_0____4.parquet,15
t_8f2aacee00084d17____c8_1____0.parquet,15
t_8f2aacee00084d17____c8_1____1.parquet,15
t_8f2aacee00084d17____c8_1____2.parquet,15
t_8f2aacee00084d17____c8_1____3.parquet,15
t_8f2aacee00084d17____c8_1____4.parquet,15
t_8f2aacee00084d17____c9_0____0.parquet,15
t_8f2aacee00084d17____c9_0____1.parquet,15
t_8f2aacee00084d17____c9_0____2.parquet,15
t_8f2aacee00084d17____c9_0____3.parquet,15
t_8f2aacee00084d17____c9_0____4.parquet,15
t_8f2aacee00084d17____c9_1____0.parquet,15
t_8f2aacee00084d17____c9_1____1.parquet,15
t_8f2aacee00084d17____c9_1____2.parquet,15
t_8f2aacee00084d17____c9_1____3.parquet,15
t_8f2aacee00084d17____c9_1____4.parquet,15
t_93f3d6f7fc6aa6ff____c10_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c10_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c10_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c10_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c10_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c10_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c10_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c10_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c10_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c10_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c11_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c11_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c11_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c11_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c11_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c11_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c11_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c11_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c11_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c11_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c13_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c13_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c13_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c13_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c13_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c14_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c14_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c14_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c14_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c14_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c14_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c14_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c14_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c14_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c14_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c17_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c17_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c17_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c17_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c20_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c20_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c20_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c2_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c2_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c2_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c2_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c2_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c4_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c4_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c4_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c4_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c4_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c6_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c6_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c6_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c6_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c6_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c7_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c7_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c7_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c7_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c7_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c8_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c8_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c8_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c8_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c8_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c9_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c9_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c9_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c9_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c9_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c15_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c16_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c16_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c16_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c16_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c16_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c17_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c17_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c17_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c19_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c19_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c20_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c20_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c21_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c21_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c21_0____4.parquet,17
t_93f3d6f7fc6aa6ff____c12_1____0.parquet,17
t_93f3d6f7fc6aa6ff____c12_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c12_1____2.parquet,17
t_93f3d6f7fc6aa6ff____c12_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c12_1____4.parquet,17
t_93f3d6f7fc6aa6ff____c16_1____1.parquet,17
t_93f3d6f7fc6aa6ff____c16_1____3.parquet,17
t_93f3d6f7fc6aa6ff____c18_0____0.parquet,17
t_93f3d6f7fc6aa6ff____c18_0____1.parquet,17
t_93f3d6f7fc6aa6ff____c18_0____2.parquet,17
t_93f3d6f7fc6aa6ff____c18_0____3.parquet,17
t_93f3d6f7fc6aa6ff____c18_0____4.parquet,17
